WigleWifi-1.4,appRelease=2.26,model=SM-G950F,release=7.0,device=dreamlte,display=NRD90M.G950FXXU1AQJ5,board=universal8895,brand=samsung
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
06:ae:db:58:73:75,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-12-01 11:04:06,1,-74,32.17221784967324,34.814398286352024,49.173541035059245,4,WIFI
06:ae:db:58:73:75,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-12-01 11:04:18,1,-57,32.17227246645649,34.81408016821385,47.69363736183398,3,WIFI
fc:b4:e6:d2:86:9e,Lahav,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS][BLE],2017-12-01 11:04:21,11,-81,32.17230692344676,34.81390382396507,46.72223219542287,3,WIFI
42501_13111_7943940,Partner,UNKNOWN;il,2017-12-01 11:04:36,0,-101,32.17245916893142,34.812942435550355,44.07673578417506,2,GSM
00:78:9e:f9:f5:5b,HOTBOX1234,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 11:04:45,1,-81,32.17257421641877,34.81234245317759,43.21979901905486,2,WIFI
30:e1:71:be:67:57,DIRECT-56-HP OfficeJet 6950,[WPA2-PSK-CCMP][WPS][ESS],2017-12-01 11:04:45,11,-90,32.17257421641877,34.81234245317759,43.21979901905486,2,WIFI
c4:12:f5:85:27:c2,varda,[WPA2-PSK-CCMP][ESS][BLE],2017-12-01 11:04:48,1,-87,32.172567936910234,34.81218573168659,43.070084903708576,2,WIFI
80:1f:02:a3:7d:62,Gil Kitchen,[WPA-PSK-TKIP][ESS],2017-12-01 11:04:48,6,-83,32.172567936910234,34.81218573168659,43.070084903708576,2,WIFI
80:26:89:0d:4f:84,DIR-825-4f83,[WPA2-PSK-CCMP][WPS][ESS],2017-12-01 11:04:51,1,-89,32.17244369050431,34.81206365704524,42.92341219500959,2,WIFI
88:dc:96:3b:f5:e0,kenley-up,[WPA2-PSK-CCMP][ESS],2017-12-01 11:04:51,6,-87,32.17244369050431,34.81206365704524,42.92341219500959,2,WIFI
c4:12:f5:85:27:c2,varda,[WPA2-PSK-CCMP][ESS][BLE],2017-12-01 11:04:54,1,-80,32.17225037592235,34.81198974378003,42.69739354875747,2,WIFI
42501_13111_7943940,Partner,UNKNOWN;il,2017-12-01 11:04:57,0,-97,32.17200927262402,34.811912418225184,42.1767309856031,6,GSM
8c:59:c3:ea:db:4b,Liza,[WPA2-PSK-CCMP][ESS][BLE],2017-12-01 11:05:00,36,-91,32.171773657455525,34.81183741979604,41.75368557840066,4,WIFI
08:97:58:31:e0:c6,SEW132_23574336,[WPA-PSK-CCMP][WPS][ESS],2017-12-01 11:05:03,3,-85,32.171557399952235,34.81175227461636,41.42241716240946,4,WIFI
08:97:58:31:e0:c6,SEW132_23574336,[WPA-PSK-CCMP][WPS][ESS],2017-12-01 11:05:06,3,-79,32.17134387611023,34.8116686534985,41.11423605499236,4,WIFI
6c:2e:85:fe:da:b8,HOTBOX-1966,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 11:05:06,6,-75,32.17134387611023,34.8116686534985,41.11423605499236,4,WIFI
3c:1e:04:07:2a:fe,ronkla2,[WPA2-PSK-CCMP][ESS][BLE],2017-12-01 11:05:06,6,-80,32.17134387611023,34.8116686534985,41.11423605499236,4,WIFI
