2017-12-01 10:42:54,model=SM-G950F_device=dreamlte,32.17224246105308,34.8144489381276,7.777438959165592,1,,HOTBOX-D88A,c0:ac:54:f5:b4:c9,1,-92.0,
2017-12-01 10:43:00,model=SM-G950F_device=dreamlte,32.172238019565235,34.81444473498782,10.580361150029846,1,,Efrat,b4:ee:b4:86:c0:f1,11,-74.0,
2017-12-01 10:43:06,model=SM-G950F_device=dreamlte,32.172252019523675,34.814391891326764,17.18081811626479,1,,angela,80:1f:02:f5:d8:e8,1,-89.0,
2017-12-01 10:43:18,model=SM-G950F_device=dreamlte,32.172265215924426,34.81421445142988,22.818991521293682,1,,KarvatB0.5,14:ae:db:cc:ed:6d,48,-89.0,
2017-12-01 10:43:29,model=SM-G950F_device=dreamlte,32.1723485161587,34.81363858823374,24.55807198020147,1,,Bezeq Free GA32E3,52:b0:ce:ac:32:98,1,-80.0,
2017-12-01 10:43:33,model=SM-G950F_device=dreamlte,32.17238058500455,34.81341290942063,25.130925493340825,1,,dobry2016,6c:b0:ce:ac:32:9b,1,-69.0,
2017-12-01 10:43:37,model=SM-G950F_device=dreamlte,32.17241155333384,34.81318688512261,25.941801984532795,1,,DIR-825-4f83,80:26:89:0d:4f:84,1,-66.0,
2017-12-01 10:43:41,model=SM-G950F_device=dreamlte,32.17244042298214,34.81295646141121,26.35851917429424,1,,DIR-825-4f83,80:26:89:0d:4f:84,1,-57.0,
2017-12-01 10:43:45,model=SM-G950F_device=dreamlte,32.17248344093608,34.81270507338805,27.122038414759338,2,,ELDAD,10:0d:7f:80:17:80,11,-78.0,,Eldad_2EX,80:1f:02:e8:b9:cc,11,-82.0,
2017-12-01 10:43:57,model=SM-G950F_device=dreamlte,32.17240151409594,34.812091884783165,29.035709105267408,2,,urigil1,a0:ab:1b:5d:c2:60,10,-90.0,,INGENEO,cc:b2:55:e8:4c:e6,6,-91.0,
2017-12-01 10:44:01,model=SM-G950F_device=dreamlte,32.17217553070084,34.81201239183262,29.32418162501339,2,,Helen.,a0:ab:1b:57:cd:42,10,-79.0,,U2I8L1M0X42,54:64:d9:66:29:ef,11,-85.0,
2017-12-01 10:44:05,model=SM-G950F_device=dreamlte,32.17188758190333,34.81190851897319,29.638531482264742,1,,Liza,8c:59:c3:ea:db:4a,1,-78.0,
2017-12-01 10:44:11,model=SM-G950F_device=dreamlte,32.17149430101505,34.811757862271804,29.890260289021505,1,,varda,c4:12:f5:85:27:c2,1,-87.0,
2017-12-01 10:44:14,model=SM-G950F_device=dreamlte,32.17134020148104,34.81169555724996,29.78929958349117,2,,mika1,c4:12:f5:fb:c0:3e,1,-82.0,,donush,c0:ac:54:f5:b7:f2,1,-87.0,
2017-12-01 10:44:18,model=SM-G950F_device=dreamlte,32.17113909756608,34.811594706105254,29.498589764617535,1,,DAVID,d8:fb:5e:17:1b:d6,11,-92.0,
2017-12-01 10:44:22,model=SM-G950F_device=dreamlte,32.17094198600168,34.81148871152029,29.247534754719787,2,,home,00:13:d4:0f:f3:ba,1,-83.0,,TP-LINK_2C3A,84:16:f9:d7:2c:3a,1,-90.0,
2017-12-01 10:44:26,model=SM-G950F_device=dreamlte,32.17073022335429,34.81136052218762,28.851810564672878,1,,home,00:13:d4:0f:f3:ba,1,-77.0,
2017-12-01 10:44:30,model=SM-G950F_device=dreamlte,32.17052489858893,34.811243700290355,28.48330590693121,5,,HOTFiber-A53E,7c:b7:33:a1:7e:98,6,-80.0,,rdk,e4:d3:f1:9a:81:60,13,-85.0,,RDK,58:b6:33:34:81:a8,1,-85.0,,RDK,58:b6:33:34:ae:f8,11,-85.0,,dlink,40:9b:cd:11:2f:88,44,-92.0,
