WigleWifi-1.4,appRelease=2.26,model=SM-G950F,release=7.0,device=dreamlte,display=NRD90M.G950FXXU1AQJ5,board=universal8895,brand=samsung
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
d8:fe:e3:03:5a:31,Moria,[WPA2-PSK-CCMP][ESS],2017-12-03 08:37:10,6,-83,32.10253330333696,35.20726399020641,699.287760530489,6,WIFI
14:ae:db:32:52:12,surikat,[WPA2-PSK-CCMP][ESS],2017-12-03 08:37:10,6,-89,32.10253330333696,35.20726399020641,699.287760530489,6,WIFI
00:1a:dd:e3:06:e4,afikim-wifi,[ESS],2017-12-03 08:37:10,1,-78,32.10253330333696,35.20726399020641,699.287760530489,6,WIFI
00:27:19:e3:2d:fe,AUC_51_3,[ESS],2017-12-03 08:37:10,1,-86,32.10253330333696,35.20726399020641,699.287760530489,6,WIFI
00:25:86:cc:00:f8,AUC_54_R,[ESS],2017-12-03 08:37:10,5,-86,32.10253330333696,35.20726399020641,699.287760530489,6,WIFI
34:0b:01:19:21:42,afikim-wifi,[ESS],2017-12-03 08:37:10,7,-91,32.10253330333696,35.20726399020641,699.287760530489,6,WIFI
1c:b9:c4:16:f1:98,Ariel_University,[ESS][BLE],2017-12-03 08:37:10,11,-90,32.10253330333696,35.20726399020641,699.287760530489,6,WIFI
42501_7211_3084804,Partner,UNKNOWN;il,2017-12-03 08:37:10,0,-69,32.10253330333696,35.20726399020641,699.287760530489,6,GSM
d8:fe:e3:03:5a:31,Moria,[WPA2-PSK-CCMP][ESS],2017-12-03 08:37:13,6,-78,32.102528187003614,35.20734570155965,700.1622738859833,4,WIFI
00:1a:dd:e3:06:e4,afikim-wifi,[ESS],2017-12-03 08:37:13,1,-53,32.102528187003614,35.20734570155965,700.1622738859833,4,WIFI
a0:4f:d4:3b:e9:01,Lidor a,[WPA2-PSK-CCMP][ESS],2017-12-03 08:37:13,6,-84,32.102528187003614,35.20734570155965,700.1622738859833,4,WIFI
14:ae:db:3a:64:05,tanya,[WPA2-PSK-CCMP][ESS],2017-12-03 08:37:13,1,-86,32.102528187003614,35.20734570155965,700.1622738859833,4,WIFI
10:be:f5:3b:68:2c,Hagar,[WPA2-PSK-CCMP][ESS][BLE],2017-12-03 08:37:13,11,-87,32.102528187003614,35.20734570155965,700.1622738859833,4,WIFI
00:21:04:4c:2a:a2,Yan,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-03 08:37:13,6,-89,32.102528187003614,35.20734570155965,700.1622738859833,4,WIFI
a0:4f:d4:3a:a0:e1,Cellcom-WiFi_0123,[WPA2-PSK-CCMP][ESS],2017-12-03 08:37:13,11,-89,32.102528187003614,35.20734570155965,700.1622738859833,4,WIFI
00:23:cd:17:19:00,la familya,[WPA2-PSK-CCMP][ESS],2017-12-03 08:37:13,11,-92,32.102528187003614,35.20734570155965,700.1622738859833,4,WIFI
1c:b9:c4:16:f4:7c,Ariel_University,[ESS][BLE],2017-12-03 08:37:13,36,-87,32.102528187003614,35.20734570155965,700.1622738859833,4,WIFI
ec:8c:a2:08:94:1c,Ariel_University,[ESS][BLE],2017-12-03 08:37:13,44,-89,32.102528187003614,35.20734570155965,700.1622738859833,4,WIFI
1c:b9:c4:16:28:fc,Ariel_University,[ESS][BLE],2017-12-03 08:37:13,36,-90,32.102528187003614,35.20734570155965,700.1622738859833,4,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-12-03 08:37:13,6,-88,32.102528187003614,35.20734570155965,700.1622738859833,4,WIFI
ec:8c:a2:08:99:68,Ariel_University,[ESS][BLE],2017-12-03 08:37:13,11,-89,32.102528187003614,35.20734570155965,700.1622738859833,4,WIFI
1c:b9:c4:96:f1:97,,[WPA2-PSK-CCMP][ESS][BLE],2017-12-03 08:37:15,60,-88,32.10251814263996,35.20734901460898,698.9056862429085,4,WIFI
d0:0f:6d:f1:35:2f,Sveta,[WPA2-PSK-CCMP][ESS],2017-12-03 08:37:15,4,-85,32.10251814263996,35.20734901460898,698.9056862429085,4,WIFI
b0:48:7a:a1:80:8c,Knoch,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-03 08:37:15,4,-86,32.10251814263996,35.20734901460898,698.9056862429085,4,WIFI
10:be:f5:a7:b4:f4,Home,[WPA2-PSK-CCMP][ESS][BLE],2017-12-03 08:37:15,7,-87,32.10251814263996,35.20734901460898,698.9056862429085,4,WIFI
10:be:f5:39:8f:f2,LARISA,[WPA2-PSK-CCMP][ESS][BLE],2017-12-03 08:37:15,3,-86,32.10251814263996,35.20734901460898,698.9056862429085,4,WIFI
00:12:2a:39:2c:3c,netbox-550b,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS][BLE],2017-12-03 08:37:15,1,-86,32.10251814263996,35.20734901460898,698.9056862429085,4,WIFI
a0:ab:1b:59:55:54,ear,[WPA2-PSK-TKIP][ESS][BLE],2017-12-03 08:37:15,1,-85,32.10251814263996,35.20734901460898,698.9056862429085,4,WIFI
ec:8c:a2:08:94:18,Ariel_University,[ESS][BLE],2017-12-03 08:37:15,1,-76,32.10251814263996,35.20734901460898,698.9056862429085,4,WIFI
ec:8c:a2:08:78:cc,Ariel_University,[ESS][BLE],2017-12-03 08:37:15,48,-89,32.10251814263996,35.20734901460898,698.9056862429085,4,WIFI
1c:b9:c4:16:d2:88,Ariel_University,[ESS][BLE],2017-12-03 08:37:15,11,-92,32.10251814263996,35.20734901460898,698.9056862429085,4,WIFI
1c:b9:c4:96:28:f7,,[WPA2-PSK-CCMP][ESS][BLE],2017-12-03 08:37:18,36,-91,32.10251581558651,35.207339181669674,697.993173771496,4,WIFI
14:ae:db:43:88:35,BEZEQINT-8831,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-03 08:37:18,6,-85,32.10251581558651,35.207339181669674,697.993173771496,4,WIFI
ec:8c:a2:09:03:38,Ariel_University,[ESS][BLE],2017-12-03 08:37:18,1,-85,32.10251581558651,35.207339181669674,697.993173771496,4,WIFI
1c:b9:c4:14:33:c8,Ariel_University,[ESS][BLE],2017-12-03 08:37:18,11,-90,32.10251581558651,35.207339181669674,697.993173771496,4,WIFI
ec:8c:a2:08:94:1c,Ariel_University,[ESS][BLE],2017-12-03 08:37:21,44,-84,32.102520962117886,35.207318657702054,696.8261810224474,4,WIFI
1c:b9:c4:96:f4:77,,[WPA2-PSK-CCMP][ESS][BLE],2017-12-03 08:37:21,36,-85,32.102520962117886,35.207318657702054,696.8261810224474,4,WIFI
ec:8c:a2:88:94:17,,[WPA2-PSK-CCMP][ESS][BLE],2017-12-03 08:37:21,44,-86,32.102520962117886,35.207318657702054,696.8261810224474,4,WIFI
